campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Serrinha,Dispensa de Licitação Eletrônica 90003/2024 &#8211; Aquisição com instalação de assentos e encostos para as carteiras escolares,https://www.ifbaiano.edu.br/unidades/serrinha/2024/09/04/dispensa-de-licitacao-eletronica-90003-2024-aquisicao-com-instalacao-de-assentos-e-encostos-para-as-carteiras-escolares/,2024-09-04,15:33,1,Clique aqui para acessar a página da Dispensa de Licitação Eletrônica 90003/2024,
Serrinha,"CHAMADA PÚBLICA 01/2024 &#8211; CREDENCIAMENTO DE ENTIDADES PARA REALIZAR ACORDO DE COOPERAÇÃO TÉCNICA PARA OFERTAS DE CURSOS DE EAD DO IF BAIANO, SEM REPASSE DE RECURSOS ENTRE OS PARTÍCIPES.",https://www.ifbaiano.edu.br/unidades/serrinha/2024/09/03/chamada-publica-01-2024-credenciamento-de-entidades-para-realizar-acordo-de-cooperacao-tecnica-para-ofertas-de-cursos-de-ead-do-if-baiano-sem-repasse-de-recursos-entre-os-participes/,2024-09-03,09:59,1,,
Serrinha,PROCESSO ELEITORAL PARA ESCOLHA DOS INTEGRANTES DOS NPPDS BIÊNIO 2024-2026,https://www.ifbaiano.edu.br/unidades/serrinha/2024/08/15/processo-eleitoral-para-escolha-dos-integrantes-dos-nppds-bienio-2024-2026/,2024-08-15,20:44,1,Clique aqui para acessar a página com o Edital,
Serrinha,Resultado Parcial do PAISE 2024,https://www.ifbaiano.edu.br/unidades/serrinha/2024/08/12/resultado-parcial-do-paise-2024/,2024-08-12,17:05,1,INFORMAÇÕES SOBRE A INTERPOSIÇÃO DE RECURSO,
Serrinha,Pregão Eletrônico 01/2024 &#8211; Contratação de Empresa especializada no fornecimento de Refeição para o IF Baiano &#8211; Campus Serrinha,https://www.ifbaiano.edu.br/unidades/serrinha/2024/08/12/pregao-eletronico-01-2024-contratacao-de-empresa-especializada-no-fornecimento-de-refeicao-para-o-if-baiano-campus-serrinha/,2024-08-12,13:42,1,Clique aqui para acessar a página do Pregão Eletrônico 01/2024,
Serrinha,Nota Informativa 01/2024 &#8211; Finalização da greve e retorno das aulas,https://www.ifbaiano.edu.br/unidades/serrinha/2024/07/04/nota-informativa-01-2024-finalizacao-da-greve-e-retorno-das-aulas/,2024-07-04,16:15,1,,
Serrinha,Processo Seletivo Simplificado para Contratação de Professor Substituto,https://www.ifbaiano.edu.br/unidades/serrinha/2024/06/21/processo-seletivo-simplificado-para-contratacao-de-professor-substituto/,2024-06-21,12:07,1,"O Processo Seletivo Simplificado tem como objetivo selecionar um(a) candidato(a) para contrato, por tempo determinado, de substituto da categoria funcional de Professor de Ensino Básico, Técnico e Tec...",
Serrinha,EDITAL Nº 87/2024 REFERENTE AO PROCESSO SELETIVO DE ESTUDANTES PARA O CURSODE SEGUNDA LICENCIATURA EM EDUCAÇÃO ESPECIAL INCLUSIVA DO PARFOR EQUIDADE,https://www.ifbaiano.edu.br/unidades/serrinha/2024/04/29/edital-no-87-2024-referente-ao-processo-seletivo-de-estudantes-para-o-cursode-segunda-licenciatura-em-educacao-especial-inclusiva-do-parfor-equidade/,2024-04-29,14:30,1,,
Serrinha,Dispensa de Licitação Eletrônica nº 9002/2023. Objeto: Aquisição de insumos para a confecção de crachás,https://www.ifbaiano.edu.br/unidades/serrinha/2024/04/08/dispensa-de-licitacao-eletronica-no-9002-2023-objeto-aquisicao-de-insumos-para-a-confeccao-de-crachas/,2024-04-08,14:42,1,,
Serrinha,Editais da Assistência Estudantil &#8211; PAE / PROPAC / PINCEL,https://www.ifbaiano.edu.br/unidades/serrinha/2024/04/02/editais-da-assistencia-estudantil-pae-propac-pincel/,2024-04-02,15:46,1,"A CLAE vem a público divulgar os demais editais da Assistência Estudantil. Abaixo, vocês poderão verificar o objetivo de cada Programa e os principais benefícios ofertados.",
Serrinha,Edital PAISE 2024,https://www.ifbaiano.edu.br/unidades/serrinha/2024/03/27/edital-paise-2024/,2024-03-27,10:38,1,"A Comissão Local de Assistência Estudantil &#8211; CLAE, do Campus Serrinha, torna público o Edital nº 13/2024 que estabelece as normas e critérios para seleção de  estudantes em vulnerabilidade socio...",
Serrinha,RENOVAÇÃO DE MATRÍCULA &#8211; INTEGRADOS/PROEJA,https://www.ifbaiano.edu.br/unidades/serrinha/2024/03/18/renovacao-de-matricula-integrados-proeja/,2024-03-18,13:47,1,,
Serrinha,Defesa de Trabalho de Conclusão de Curso de Licenciatura em Ciências Biológicas,https://www.ifbaiano.edu.br/unidades/serrinha/2024/02/28/defesa-de-trabalho-de-conclusao-de-curso-de-licenciatura-em-ciencias-biologicas/,2024-02-28,15:01,1,,
Serrinha,Processo Seletivo Simplificado para Contratação de Professor Substituto – Administração,https://www.ifbaiano.edu.br/unidades/serrinha/2024/02/26/processo-seletivo-simplificado-para-contratacao-de-professor-substituto-administracao/,2024-02-26,16:53,1,,
Serrinha,"PROCESSO SELETIVO PARA OCUPAÇÃO DE VAGAS REMANESCENTES PARA ESTUDANTES NOS CURSOS DA EDUCAÇÃO PROFISSIONAL TÉCNICA DE NÍVEL MÉDIO, NA FORMA SUBSEQUENTE AO ENSINO MÉDIO NA MODALIDADE À DISTÂNCIA (EAD)",https://www.ifbaiano.edu.br/unidades/serrinha/2024/02/05/processo-seletivo-para-ocupacao-de-vagas-remanescentes-para-estudantes-nos-cursos-da-educacao-profissional-tecnica-de-nivel-medio-na-forma-subsequente-ao-ensino-medio-na-modalidade-a-distancia-ead/,2024-02-05,15:26,1,Clique aqui para acessar a página das Vagas Remanescentes &#8211; EAD,
Serrinha,SiSU 2024 – Sistema de Seleção Unificada,https://www.ifbaiano.edu.br/unidades/serrinha/2024/02/02/sisu-2024-sistema-de-selecao-unificada/,2024-02-02,12:19,1,Clique aqui para acessar a página do SiSU 2024 do IF Baiano,
Serrinha,Processo Seletivo Simplificado para Contratação de Professor Substituto &#8211; Inscrições Homologadas,https://www.ifbaiano.edu.br/unidades/serrinha/2024/01/22/processo-seletivo-simplificado-para-contratacao-de-professor-substituto-inscricoes-homologadas/,2024-01-22,19:24,1,EDITAL N° 247 DE 29 DE DEZEMBRO DE 2023,
Serrinha,Renovação de Matrículas &#8211; Cursos Superiores,https://www.ifbaiano.edu.br/unidades/serrinha/2023/12/21/renovacao-de-matriculas-cursos-superiores/,2023-12-21,12:49,1,,
Serrinha,"Aviso de Dispensa de Licitação Eletrônica 35/2023 &#8211; Aquisição de Mobiliário (SOFÁ, TV e FRIGOBAR) para o IF Baiano &#8211; Campus Serrinha &#8211; Lei 14.133/2021",https://www.ifbaiano.edu.br/unidades/serrinha/2023/12/18/aviso-de-dispensa-de-licitacao-eletronica-35-2023-aquisicao-de-mobiliario-sofa-tv-e-frigobar-para-o-if-baiano-campus-serrinha-lei-14-133-2021/,2023-12-18,11:22,1,"Aviso de Dispensa de Licitação Eletrônica 35/2023 &#8211; Aquisição de Mobiliário (SOFÁ, TV e FRIGOBAR) para o IF Baiano &#8211; Campus Serrinha &#8211; Lei 14.133/2021",
Serrinha,Processo Seletivo de contratação de estagiários &#8211; Nível Superior &#8211; Resultado Final,https://www.ifbaiano.edu.br/unidades/serrinha/2023/12/18/processo-seletivo-de-contratacao-de-estagiarios-de-nivel-superior-resultado-final/,2023-12-18,11:06,1,Página do Processo Seletivo &#8211; Nível Superior,
Serrinha,Pregão Pregão Eletrônico 03/2023 &#8211; Contratação de empresa Especializada em Terceirização (Apoio Administrativo) para o IF Baiano &#8211; Campus Serrinha,https://www.ifbaiano.edu.br/unidades/serrinha/2023/12/18/pregao-pregao-eletronico-03-2023-contratacao-de-empresa-especializada-em-terceirizacao-apoio-administrativo-para-o-if-baiano-campus-serrinha/,2023-12-18,09:29,1,Pregão Pregão Eletrônico 03/2023 &#8211; Contratação de empresa Especializada em Terceirização (Apoio Administrativo) para o IF Baiano &#8211; Campus Serrinha,
Serrinha,Processo Seletivo de contratação de estagiários &#8211; Resultado,https://www.ifbaiano.edu.br/unidades/serrinha/2023/12/01/processo-seletivo-de-contratacao-de-estagiarios-informacoes-sobre-a-entrevista-presencial/,2023-12-01,15:00,1,Página do Processo Seletivo &#8211; Nível Superior,
Serrinha,Notas da prova escrita &#8211; Processo Seletivo para contratação de estagiários,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/27/notas-da-prova-escrita-processo-seletivo-para-contratacao-de-estagiarios/,2023-11-27,15:21,1,Página do Processo Seletivo &#8211; Nível Superior,
Serrinha,Edital N°40 &#8211; Processo Seletivo para concessão de Bolsas de Monitoria,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/24/edital-n40-processo-seletivo-para-concessao-de-bolsas-de-monitoria/,2023-11-24,11:49,1,,
Serrinha,Inscrições homologadas do processo seletivo para contratação de estagiários / horário e local de prova,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/21/processo-seletivo-simplificado-para-estagiarios-nivel-superior-e-medio-lista-de-inscricoes-homologadas/,2023-11-21,15:09,1,Página do Processo Seletivo &#8211; Nível Superior,
Serrinha,Pregão Eletrônico SRP 02/2023 &#8211; Contratação de Empresa Especializada no fornecimento de Refeição para os estudantes do IF Baiano &#8211; Campus Serrinha,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/21/pregao-eletronico-srp-02-2023-contratacao-de-empresa-especializada-no-fornecimento-de-refeicao-para-os-estudantes-do-if-baiano-campus-serrinha/,2023-11-21,10:37,1,Clique aqui para acessar a página do Pregão,
Serrinha,Cronograma de Defesas dos Trabalhos de Conclusão de Curso de Licenciatura em Ciências Biológicas,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/13/cronograma-de-defesas-dos-trabalhos-de-conclusao-de-curso-de-licenciatura-em-ciencias-biologicas/,2023-11-13,16:48,1,,
Serrinha,VI Seminário do Sisal &#8211; Prorrogação do prazo de Submissão de Trabalhos,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/13/vi-seminario-do-sisal-prorrogacao-do-prazo-de-submissao-de-trabalhos/,2023-11-13,09:53,1,,
Serrinha,Resultado da Chamada Pública PNAE,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/10/resultado-da-chamada-publica-pnae/,2023-11-10,12:42,1,,
Serrinha,Edital Nº36 &#8211; Processo Seletivo Simplificado para Estagiários &#8211; Nível Superior,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/06/edital-no36-processo-seletivo-simplificado-para-estagiarios-nivel-superior/,2023-11-06,16:29,1,,
Serrinha,Edital Nº35 &#8211; Processo Seletivo Simplificado para Estagiários &#8211; Nível Médio,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/06/edital-no35-processo-seletivo-simplificado-para-estagiarios-nivel-medio/,2023-11-06,16:28,1,,
Serrinha,Assembleia Geral para ativação do Centro Acadêmico do Curso Superior em Gestão De Cooperativas,https://www.ifbaiano.edu.br/unidades/serrinha/2023/11/06/assembleia-geral-para-ativacao-do-centro-academico-do-curso-superior-em-gestao-de-cooperativas/,2023-11-06,11:35,1,,
Serrinha,Roda de diálogo sobre trocas de experiência e propostas para a Empresa Júnior do curso superior de Tecnologia em Gestão de Cooperativas,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/30/roda-de-dialogo-sobre-trocas-de-experiencia-e-propostas-para-a-empresa-junior-do-curso-superior-de-tecnologia-em-gestao-de-cooperativas/,2023-10-30,11:49,1,,
Serrinha,CURSO DE EXTENSÃO EM LIBRAS &#8211; VAGAS REMANESCENTES,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/24/curso-de-extensao-em-libras-vagas-remanescentes/,2023-10-24,11:44,1,,
Serrinha,Resultado Final do PAISE 2023.2,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/17/resultado-final-do-paise-2023-2-2/,2023-10-17,13:23,1,,
Serrinha,Aviso de Dispensa de Licitação Eletrônica 23/2023 &#8211; Aquisição de materiais/insumos/equipamentos para a CUEC do IF Baiano &#8211; Campus Serrinha &#8211; Lei 14.133/2021,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/17/aviso-de-dispensa-de-licitacao-eletronica-23-2023-aquisicao-de-materiais-insumos-equipamentos-para-a-cuec-do-if-baiano-campus-serrinha-lei-14-133-2021/,2023-10-17,11:28,1,,
Serrinha,Processo Seletivo para Ingresso de Estudantes &#8211; Publicação de Edital dos Cursos Integrados e Subsequentes EaD,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/11/processo-seletivo-para-ingresso-de-estudantes-publicacao-de-edital-dos-cursos-integrados-e-subsequentes-ead/,2023-10-11,15:19,1,Clique aqui para acessar a página de Ingresso de Estudantes,
Serrinha,Dispensa de Licitação 20/2023. Objeto: Contratação de empresa especializada na Elaboração de Projeto para Construção de Novo Prédio Acadêmico,https://www.ifbaiano.edu.br/unidades/serrinha/2023/10/09/dispensa-de-licitacao-20-2023-objeto-contratacao-de-empresa-especializada-na-elaboracao-de-projeto-para-construcao-de-novo-predio-academico/,2023-10-09,09:35,1,,
Serrinha,EDITAL DE INSCRIÇÃO PARA ADESÃO AO PROGRAMA DE GESTÃO DO TELETRABALHO – REGIME PARCIAL – TAES &#8211; 2023,https://www.ifbaiano.edu.br/unidades/serrinha/2023/09/19/edital-de-inscricao-para-adesao-ao-programa-de-gestao-do-teletrabalho-regime-parcial-taes-2023/,2023-09-19,14:30,1,Legislação,
Serrinha,"VI Seminário de Pesquisa, Extensão, Inovação e Cultura do Território do Sisal",https://www.ifbaiano.edu.br/unidades/serrinha/2023/09/18/vi-seminario-de-pesquisa-extensao-inovacao-e-cultura-do-territorio-do-sisal/,2023-09-18,15:25,1,,
